Request Index,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0,-0.11704936632812335,0.08649605529703745,-0.1462852466089166,-0.11435488990917575,-0.12100590592120443,-0.01850871167838676,1.3351336151852418,-1.5445230941724333,1.9876973890420326,1.3544872190108377,3.4891347636502985,0.2827923496806784,31.317740156399566,-56.20613785899476,47.83886163066488,-25.53257328082899,416.02990940977975,9.144222248210689
1,-0.11714454020352003,0.0865804334401677,-0.14435728696584893,-0.1144336791840746,-0.12099597676111291,-0.018540427964348932,1.3424999919290799,-1.5514724039217225,1.9069981431154308,1.3602140119555834,3.487688713474153,0.2823420653046612,31.22584838603112,-56.12521997749285,50.52055424991308,-25.976924061153262,415.50656042041754,9.064329748725331
2,-0.11719343188759317,0.08662377214753181,-0.14337533038025652,-0.1144741838165451,-0.12099089122043907,-0.01855699879158119,1.3463713432937097,-1.5551120872078452,1.8634237343078877,1.3632362162296283,3.486948457198138,0.28206115270067555,31.178954684941875,-56.08395916316351,45.982446810320106,-26.217264292986656,415.1729032880109,8.990623014850822
3,-0.1172200352681274,0.0866473515088396,-0.14284324755015848,-0.1144962320152838,-0.12098812889793924,-0.01856625290293463,1.348501836737868,-1.5571117109991222,1.8391309863967331,1.364902788101585,3.4865464038761766,0.2818944006191445,31.153526051605823,-56.061594022117504,46.41024334222077,-26.351404473980544,414.97241792434784,8.9980050536566
4,-0.11723542435174547,0.08666099043972599,-0.14253614502305822,-0.11450898880034154,-0.12098653264290612,-0.018571709184720595,1.3497418220949866,-1.558274469890734,1.824894527818703,1.3658738217399562,3.4863140693289614,0.28179350895120636,31.13884445052036,-56.048684012527445,46.65737974610147,-26.430069171231114,414.8502786623349,9.002288641170768
5,-0.11723649248882395,0.08666193707644018,-0.14251484777355813,-0.11450987430633508,-0.12098642189463686,-0.018572091045131984,1.3498280921312136,-1.5583553386203661,1.8239014318085904,1.365941408292373,3.486297949766856,0.28178638615220863,31.137826175518846,-56.04778868670821,46.67452428019675,-26.435558118857916,414.84163247520127,9.002586319171943
6,-0.11724489048336176,0.08666937968823081,-0.1423474848796119,-0.11451683673561373,-0.12098555137014144,-0.018575108457970415,1.3505072903106645,-1.5589918850957145,1.8160711075112683,1.3664736402751783,3.4861712425661624,0.2817298431993964,31.129823623650935,-56.04075272803096,46.80927929961915,-26.478844177445406,414.77288860489836,9.004928364325274
7,-0.1172496561707201,0.08667360312589581,-0.1422525742768645,-0.11452078803110534,-0.12098505753206791,-0.01857683310820026,1.3508934442034735,-1.5593536893234183,1.8116099950320774,1.3667763377670115,3.4860993620095604,0.28169732952937543,31.125285031190288,-56.03676260303745,46.88571834064776,-26.503510835802985,414.7332730287974,9.00625869814137
8,-0.11725085218767986,0.08667466304727311,-0.14222876238082888,-0.1145217796945588,-0.12098493361543226,-0.0185772673810822,1.3509904369543817,-1.5594445546607878,1.8104884246647115,1.3668523795896421,3.4860813251927656,0.28168912133007407,31.124146312145832,-56.03576152349508,46.90489821366491,-26.50971293762228,414.7232620662577,9.006592708410734
9,-0.11725478367251727,0.08667814713640844,-0.14215050961116785,-0.1145250395230911,-0.12098452633718833,-0.018578699081585225,1.3513094977030122,-1.55974342707306,1.8067960395947877,1.3671025536007937,3.4860220429404762,0.28166200297149,31.120404036087525,-56.032471671218026,46.9679351544854,-26.53013306897875,414.690159600871,9.007691056105198
10,-0.11725611171888065,0.0866793240433296,-0.14212408307725943,-0.11452614071459741,-0.12098438877834512,-0.01857918417558263,1.35141735568818,-1.5598444493500419,1.8055468167485302,1.3671871356030125,3.4860020201105595,0.28165279508579477,31.11914020249998,-56.03136065918674,46.98922537344581,-26.537042333243978,414.6789100627735,9.008062216024635
11,-0.11725748257885646,0.08668053888598527,-0.14209680833661958,-0.114527277421751,-0.12098424679485799,-0.018579685697081055,1.3515287331288943,-1.5599487621759827,1.8042562931509911,1.3672744834075,3.485981353148161,0.28164326528216915,31.117835783395115,-56.0302139850422,47.01120008826561,-26.544180367580637,414.66726202394176,9.008445415799025
12,-0.11725937276775143,0.08668221394373843,-0.14205920719242954,-0.11452884477831395,-0.1209840510398079,-0.018580378539322245,1.3516823746264408,-1.560092648528693,1.8024751632938618,1.3673949865554542,3.485952859102272,0.28163008350652097,31.116037468569854,-56.02863316894224,47.0414964850396,-26.55403257329869,414.6511415672385,9.008973908633411
13,-0.11725957552997726,0.08668239362803135,-0.142055174111184,-0.11452901291179553,-0.1209840300421399,-0.018580452953145216,1.3516988607322555,-1.5601080872137512,1.8022839821727146,1.367407917505675,3.4859498026773297,0.28162866661213226,31.115844579861204,-56.02846361113747,47.04474619314599,-26.555090118895208,414.6494081969848,9.009030609042306
14,-0.11726073023814099,0.08668341690762346,-0.14203220773913922,-0.11452997041965755,-0.12098391046702651,-0.018580877073703803,1.3517927651485129,-1.5601960230766687,1.8011947924657137,1.3674815743229474,3.485932397257743,0.2816205869464319,31.114746167147466,-56.02749806391394,47.063252129757025,-26.561115273060565,414.63952164352753,9.00935354295176
