Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.1,-0.012828959418425113,0.0011006775843745895,-0.01321978593393985,-0.01330165378995679,-0.004261994400389014,-0.003802837181022023,-0.25657918836850224,0.022013560577237076,-0.264395718678797,-0.26603307579913577,-0.08523988800778028,-0.07605674362044046,-5.131583767370045,0.4402706781602828,-5.28791437357594,-5.320661515982715,-1.7047977601556055,-1.521134872408809,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.2,-0.07443388143613572,0.05904083177488568,-0.09115678584430731,-0.0700947814285017,-0.12098812889793924,-0.007306798491992545,-0.9755192519857097,1.1380866479260643,-1.294344279528552,-0.8698294769717623,-2.249282801943224,0.00597751740103003,-9.247217504974103,21.80347417774601,-15.311056843419156,-6.755266507469815,-41.57606051855326,3.1618200928382185,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-12857.78782156385,-49.033249999999995
0.30000000000000004,-0.11722003526812738,0.0866473515088396,-0.14284324755015845,-0.1144962320152838,-0.059124948801291544,-0.012586722114465758,0.1197961753458765,-0.5876595844270348,0.26061504541152924,-0.018199534763879477,3.4865464038761766,-0.11157598985049427,31.153526051605827,-56.061594022117504,46.41024334222078,23.78786535162747,156.29264463494127,-5.512890237868705,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.4,-0.04380513466394015,-0.02057433645320318,-0.03785594595974537,-0.04716106934839852,0.01857770229041154,-0.015031534060045445,1.3485018367378678,-1.5571117109991222,1.8391309863967322,1.3649027881015852,-1.9324933820421144,0.06267975093890049,-6.579412823765999,36.83836073696516,-14.839924522516725,3.8741811056818207,-264.6734403533071,8.9980050536566,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.5,0.034773899696284034,-0.046339619919841105,0.04822325376452724,0.03313615104101313,-0.004793530303160881,0.002197173517856808,0.22307885046661535,1.042898654541291,-0.11754699191128037,0.2410416196866474,1.465068730170664,0.2818944006191445,-15.92904690165905,15.108829861500624,-24.293635043643526,-26.351404473980573,332.6246825975627,-4.61371206005172,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.6,-0.004823095679865441,0.03159211875709055,-0.014062414145686897,-0.003765607360932001,0.007786420083750738,0.003459294079555101,-1.0150187579896048,0.5166767195117021,-1.1281663662930024,-0.9790767877255502,-1.213469722432432,-0.25665198938517864,-8.832905267465353,-25.61948044673617,4.081247556009089,1.9490363257366248,-386.1954516496246,-6.157215740034742,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.7,-0.08278865529643296,0.02702794418967043,-0.0908345202334064,-0.08256433240314041,-0.04161813647268436,-0.01856625290293464,-0.5442924343417455,-0.6078851278991142,-0.40727575546138717,-0.5968977131186182,0.2253785913037305,-0.18385895026461607,18.24743174042254,3.1494797336901112,10.336564660623214,5.6945451664020155,414.97241792434784,7.6130765224459935,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.7999999999999999,-0.06906611630462134,-0.013197074765198321,-0.06574540220591475,-0.07404625707637823,0.0016776661271564839,-0.017743034266806984,0.8187432141779778,-0.19678093348480913,0.9090581160112199,0.7672592196538619,0.6405374606930856,0.20032332298716918,9.013281229971923,5.066914499771788,15.990112768828926,21.588593489047586,-406.6692405365607,0.07056894258971091,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.8999999999999999,-0.000422191358847514,0.00018312436398721014,-0.00019570343132022583,0.0011420807340675508,-0.010462699069781057,0.0023170566608906886,0.5541352847374985,0.4643601267278731,0.40193585948067034,0.7365075365550533,-0.8833447646318362,0.20087849556678417,-14.305439818781508,8.155122431861605,-26.132557899439913,-22.203627151023756,376.19159603006227,-0.05946549099741105,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.9999999999999999,0.004815375748302731,0.013927960448458945,0.0005022353738660106,0.005398032033668296,0.005532493818622064,0.002248338766041959,-0.4493839425944937,-0.18949078251865958,-0.3879770833769459,-0.6513885105630386,1.2032486223999008,-0.20225285346375876,-5.764944727858335,-21.229713692043322,10.334299042287592,-5.554293791338079,-334.4597282894276,-8.003161489613447,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.0999999999999999,-0.05033605986689275,-0.0031797253374377375,-0.04934538537962768,-0.05285485370503081,-0.01822387218674891,-0.015755850049078073,-0.6536447697094155,-0.15267297091927842,-0.6089753316929278,-0.5136692042109432,-1.6783759425073193,-0.15783092283864175,1.679728185559899,21.967666044639536,-14.754264008607228,8.308679918379987,276.82723699128314,8.891600102115788,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.2,-0.06805535608495776,0.0058089356529783896,-0.07040216877958486,-0.06951331315500907,-0.015899916889093726,-0.014103203307079166,0.2992588453481153,0.33245026741091427,0.18783966369378446,0.18050001521137826,1.724855048460423,0.1908838576786199,17.378344115590718,-12.265233008982394,30.690563916341475,5.574704470066441,-208.7626171719283,-1.9173044917705555,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.3,-0.0269078658514576,0.01605146506976112,-0.03126482521080015,-0.0273580595810802,-0.006604919714915572,-0.0022838569742411035,0.5236909593218878,-0.1276236427150127,0.5949072076819093,0.662605056267199,-1.5389551049768606,0.0455030689781413,-12.88970183611527,3.0640079797346838,-22.549213036578976,4.0673963510499735,143.48641410318265,-0.9903112822390163,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.4000000000000001,-0.00412985566045337,-0.0021682885498151153,-0.003845221072438856,-0.0029291457260507752,-0.0037122456584003025,-0.0025322539726037145,-0.0681307555018034,-0.2367746076930398,-0.046515124914683514,-0.1740267791666108,1.5968085861071666,-0.050471008945393525,1.0532675396414461,-5.247727388490965,9.720766384647122,-20.800033059726168,-80.77114028150211,-0.92917027623168,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.5000000000000002,-0.02934734207896448,-0.006661300085027807,-0.027321816187687007,-0.03306920829456424,-0.0030463159852749085,-0.00957180963468175,-0.4362189728684187,0.1469180312613099,-0.42301677739027954,-0.4287744722036584,-1.5834899926446586,-0.09032010429616719,-8.415031886973752,12.921229498525246,-17.250799434159042,15.705079198985217,17.165168706465607,0.1321883692162069,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.6000000000000003,-0.055987346450556794,0.014324012714877335,-0.06059307169819057,-0.055144279757151464,-0.022999064415586627,-0.010952213524553292,-0.09658111456342744,0.2728086892066043,-0.24240833281979146,-0.01272695704808613,1.1844350240384243,0.06271202649873633,15.207789053073578,-10.403130227175891,20.8629683255688,-7.384128895873774,38.193331627196045,2.9284542466818637,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.7000000000000004,-0.041216617686393967,0.013952472080750927,-0.04527432325963668,-0.04292395454283328,-0.0042054060931988385,-0.006878437710572547,0.3919956898466841,-0.28023804931947516,0.5487833015908694,0.2571334613344498,-0.8085618575906679,0.01876348978087855,-5.436252964871349,-0.6555681266774893,-5.039135637355585,12.781337263524492,-78.05326925977789,-3.807424981039019,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.8000000000000005,-0.01724407993797575,-0.005251293413448648,-0.01582723980593525,-0.017288453326458876,-0.009871224881942973,-0.005661258118163661,0.08745506512168011,-0.10385643283363397,0.040158367483159096,0.2555765629930382,0.6952454818157854,0.00558010206729917,-0.654559529628731,4.182689704787208,-5.133363044798621,-12.812475230352725,108.12941604790696,3.5437572267674313,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.9000000000000006,-0.021373988286234914,-0.0011557980564411664,-0.021235262487138848,-0.02274322153839567,0.00044092311967173175,-0.005645549665097706,-0.17005323208686335,0.18576455452582846,-0.14831882110723105,-0.36467192723177405,-0.48900252178349213,-0.00526593300598005,-4.495606414542138,1.609640174465358,1.3638192729908178,0.4075054258564794,-131.8143761198925,-3.760677928233016,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.0000000000000004,-0.04262629743395908,0.012314038790579877,-0.046210568309144315,-0.04359677429712826,-0.019466549193314486,-0.008837154587896546,-0.2549929508676199,0.08363241798393138,-0.3511872953328782,-0.052399127942877655,0.09085307552376687,-0.05856616544999674,2.7968120389270066,-3.652131399767765,-5.421188757503761,5.837950559921449,143.4114880660377,2.694673279352682,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.1000000000000005,-0.045498833274724475,0.008387382657783935,-0.04837415772325291,-0.045491211727444754,-0.00667621252098886,-0.009571208206011404,0.19754223405231197,-0.1621606463937421,0.30791550705070636,0.014510379336547696,0.1649536579227444,0.04388509308769956,6.2538916594716305,-1.2631676504477543,18.60324480517545,-4.4997604143329415,-141.92947641805813,-0.6456481085987562,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.2000000000000006,-0.027612323495134632,-0.00047582541881038815,-0.027260478659107783,-0.03013399954160396,-0.010454913997108715,-0.006594175713023492,0.16018796153948484,-0.015107253525972319,0.11435807423219613,0.29263386438026806,-0.24052768744514186,0.015655556772058668,-7.000977109728173,4.204165421747801,-22.474393461545652,10.062230115207349,133.8198495107004,0.0810573822859384,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.3000000000000007,-0.022008964306738658,0.0029693069444271534,-0.02335482829860456,-0.020745717372405176,-0.0033442919754101703,-0.0050673742970032565,-0.04812077777156534,0.08401018180518056,-0.036245067022131705,-0.10486822099629245,0.3827401278791127,0.014880471548346028,2.83480232350717,-2.221814837585443,19.462330636459097,-18.01227182273856,-121.35449320421532,-0.0965590867601912,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.400000000000001,-0.033415066341658195,0.007101025410916698,-0.03521777093538344,-0.03608188693755378,-0.011957557754672438,-0.0074294090556974,-0.1800012629268254,-0.0013765831174039015,-0.20101378571344597,-0.20185517030667932,-0.5550054434643581,-0.06212116672222889,-5.472412026612371,0.5140844734093831,-22.75770501028538,16.07253283653082,102.5995817773459,-1.4434736786513072,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.500000000000001,-0.043153068721162015,0.00547274563451007,-0.04533681543776222,-0.04261465342834416,-0.010722466404917664,-0.009986279586686833,-0.014758784663250923,-0.03118886701244851,-0.0013671043341294542,0.07119984049087169,0.5797072704594539,0.010983756102440234,8.77726159188386,-1.1103178378792073,26.75063863787171,-10.611432620579798,-79.90532749886967,2.9055721351446895,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.600000000000001,-0.0341529108134442,0.0044666618308433145,-0.03520677651559523,-0.0363072122397205,-0.008684960342924732,-0.007041500699815972,0.19476194281760711,0.01106708360238771,0.20396788277746936,0.05494898328160158,-0.5389571492195953,0.04791182163497698,-4.586847042266699,1.955422422037923,-22.643938895639735,10.286415476394396,57.53203910528868,-2.1670108244939543,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.700000000000001,-0.02557383803528685,0.004338259850178766,-0.027279022993703283,-0.025435641282802943,-0.007980220086693494,-0.005754419868296799,-0.023180487254460147,-0.013635116237274144,-0.04541281233963057,0.1624824358567496,0.5530519543442203,-0.022170205004593546,0.22799844082535436,-2.4494581009935166,17.656324993297737,-8.135746424891437,-35.69185703401237,0.765370291702544,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.800000000000001,-0.029708843378342467,0.003520271108896191,-0.030586550885345863,-0.030599420675481322,-0.006789693546958871,-0.007036458462775534,-0.059519619606652155,-0.0027246770342636453,-0.02073774549322105,-0.2657580237103172,-0.529241423549528,-0.0034705668849811418,-0.9547810878691945,2.6676711773152966,-17.162823656369547,-0.42906276644989916,14.045989476137407,-0.3913775293102959,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
2.9000000000000012,-0.03806404034553575,0.005027181790223411,-0.03990765805870543,-0.03980961213756583,-0.012531683728139164,-0.008734270279767989,-0.10758431973721355,0.03286301095919505,-0.16568439797397028,0.0815541944686271,0.41440161992592217,-0.030485669454867956,-0.0065129147420333044,-1.9559178740064596,14.263890606754563,7.375307130028785,4.826871393371594,-0.14892452208744034,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.0000000000000013,-0.03722674735901328,0.006465650718968575,-0.03911192172906677,-0.03675821561780232,-0.007861062099112831,-0.007857354999292231,0.12433017946766295,-0.0040937801683953124,0.18159912456674338,-0.020526264073357003,-0.3209891873453955,0.04802397506438311,4.644802898839563,1.2167913497226048,-7.31822015594029,-9.416916300868467,-19.534687538797947,1.7191174124724617,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.1000000000000014,-0.029196411122703134,0.0045243017540981135,-0.030711512420355875,-0.03159805343431467,-0.010101566071169433,-0.006302900961343314,0.036276545258539905,-0.03473304789695425,-0.013590938392525453,0.12372950774311009,0.2761791079042635,-0.01693489430540479,-6.4058755830220235,-1.8295780150245573,3.4144188967549134,12.302031737197808,31.478053443791126,-3.0182947998682197,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.2000000000000015,-0.02938202376071085,0.0026206329606147253,-0.030250444621218654,-0.028401624552078338,-0.005709842835387119,-0.00720868356464098,-0.03998879801869418,-0.0033404462185387144,0.02281229437526988,-0.0598009300983835,-0.18834464318861754,-0.0011807577605485176,4.880568717477342,2.4574334551563886,-2.686354241399007,-15.97264049402768,-40.76852846564874,3.333377530765345,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.3000000000000016,-0.033986000622951894,0.005078931056865166,-0.03559467586710957,-0.036686842928666696,-0.011648718888295434,-0.007453362477420913,-0.052090739226126725,0.052506697171319734,-0.1296969192930882,-0.1059034374333836,0.06956712213045124,-0.0037128204950501453,-5.122607541625992,-1.3404955100427824,-0.36383003196815444,15.050590347327677,45.92676377203012,-3.3840187854553774,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.4000000000000017,-0.03706990478840068,0.006391097291043356,-0.03912938312044761,-0.03644474978664934,-0.008409040432925475,-0.008239099883191728,-0.009587344082849003,-0.026263665110597457,0.059002774226327465,0.11074530027373075,-0.004773553023052379,-0.012001927620366143,5.972675444491547,-0.2348653772444638,4.137823902356467,-10.717615593185393,-47.41357727510019,3.2182366429490576,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.5000000000000018,-0.03237986978673108,0.00448694253081303,-0.0337518401170913,-0.03414758073888659,-0.010089292381423812,-0.006984823887997739,0.10338804411624095,-0.011819516398712593,0.04854808584079867,-0.06480191931847568,-0.028831485946914537,0.03708744752424592,-3.7131676805097484,0.5237395279820469,-4.346917670067043,7.206671201341264,46.93241861662295,-2.2364491400568163,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.600000000000002,-0.029911760278715664,0.003409373884543149,-0.031109917802529752,-0.030471806552114983,-0.0069198197996259685,-0.00701950305462775,-0.054025853955932596,-0.009731863052949213,0.004290360450432296,0.13831740305390772,0.09222093758287153,-0.03778103085684615,0.5648897190662776,-0.4819901803086863,3.4617631622597154,-3.1442847538935954,-44.511370146027225,0.739079572434975,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.700000000000002,-0.0323780721533523,0.004714720156906065,-0.03380871129662347,-0.03281120580450033,-0.009872486251663535,-0.0072652701415309336,0.004699616463199961,0.03583891302465734,-0.05826623033230657,-0.1851053881016147,-0.15127426662362264,0.03286568911878248,0.6096196893163734,1.3933839188566788,-4.712894977914493,-3.3241710692168525,39.64146606189734,0.6738548270775975,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.800000000000002,-0.03508354280693155,0.005745513135968958,-0.03698693230966488,-0.036982232523140465,-0.009223937931901658,-0.0077209547694061225,-0.05880902953478506,-0.015223189261418902,-0.005298189928521602,0.10168485372881197,0.1642452330188604,-0.04197938167628627,-1.8797926092760737,-2.4145886049835363,5.772255785990192,9.059975905825386,-33.33107606904768,-2.1707562429789724,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
3.900000000000002,-0.03445509432839816,0.004558923683055978,-0.03583473359735838,-0.03383276506323147,-0.009428780123468592,-0.007821519911090535,0.07137799910545284,-0.008508623106522669,0.028342164174651574,-0.038695504530632086,-0.16834207685019908,0.03996807884259801,4.483533182080832,2.5488900376155788,-5.099448703926729,-11.867583071014266,26.679329871666493,3.809705453356658,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
