Time,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
0.1,-0.012831568729139943,0.0011027879770968327,-0.013159159783551751,-0.01330397805605156,-0.004263141575789248,-0.003803103988115102,-0.25663137458279883,0.022055768482914528,-0.26318319567103504,-0.26607956112103115,-0.08526283151578495,-0.07606207976230203,-5.132627491655977,0.44111483319987904,-5.2636639134207,-5.321591222420623,-1.7052566303156989,-1.5212415952460405,-1029.69825,-8.237586000000007,-117.6798,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.2,-0.07442615546761595,0.05903372085117788,-0.09122452170642442,-0.07008840692136566,-0.12098424679485799,-0.007306129199548788,-0.9752603601867211,1.1378593881813734,-1.298124042786418,-0.8696090161852505,-2.2491592728655894,0.006001575533628345,-9.23995222042247,21.79727812960142,-15.435153028886958,-6.748997878863766,-41.572672196680394,3.162514701164648,-1029.69825,-8.237586000000007,-117.67979999999983,-392.26599999999996,-12857.78782156385,-49.033249999999995
0.30000000000000004,-0.11725748257885646,0.08668053888598527,-0.14209680833661958,-0.114527277421751,-0.05914314278072947,-0.012590123888811549,0.1186338179619113,-0.5866277851348746,0.28067831018251477,-0.019168393822456053,3.485981353148161,-0.11168146931888356,31.117835783395115,-56.0302139850422,47.01120008826561,23.757810326119653,156.2754847169554,-5.516175598214886,-1029.69825,-8.237586000000007,-117.67980000000058,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.4,-0.043749355024316185,-0.02063153571308725,-0.03785007816994426,-0.04712197294249881,0.01861001461824827,-0.015027596276739557,1.3515287331288943,-1.5599487621759827,1.8042562931509911,1.3672744834075,-1.9309182051686058,0.0629320215603234,-6.4599374800554585,36.72971987392406,-16.53964042889608,3.9710472184794625,-264.61347588329073,9.008445415799025,-1029.69825,-8.237586000000007,-117.67979999999966,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.5,0.03478559477126113,-0.04633086774115548,0.048018758180332514,0.03317264252549825,-0.004802585852318513,0.0022011680653850705,0.21917026278265173,1.0470559034458229,-0.08687956614545611,0.2386178259524412,1.4626661957572722,0.28164326528216915,-16.187231926869394,15.35694648712934,-21.283076757032863,-26.544180367580637,332.4851639018083,-4.634220541362112,-1029.69825,-8.237586000000007,-117.67979999999872,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.6,-0.004878367938893018,0.03165127921889949,-0.013926121198648486,-0.0038464960935894847,0.007764558408744562,0.0034561204298786358,-1.0124495169857346,0.5135306615978723,-1.1520180214341638,-0.9790005983341958,-1.2113233105360095,-0.25654421799229793,-8.445163668498331,-26.01358519612841,-0.019692348741291,2.1918118818478973,-385.9649540276739,-6.129529124127229,-1029.69825,-8.237586000000007,-117.6797999999978,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.7,-0.08281373802290487,0.026994442440230696,-0.09058010896205702,-0.0825653594830713,-0.04161200265418672,-0.018579685697081055,-0.5462578846945023,-0.6065910661152055,-0.38106173383400666,-0.5953766694554401,0.22379208927738148,-0.18417190454689586,17.768996314322976,3.632426555515027,15.438818100744431,5.480666695727216,414.66726202394176,7.576975393035271,-1029.69825,-8.237586000000007,-117.67979999999687,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.7999999999999999,-0.06901399891366637,-0.013220608548221456,-0.06530395454383682,-0.07401668192586716,0.0016892598562599662,-0.017730440723184138,0.8222526668792725,-0.1978749745892935,0.8865848221984107,0.766350220599523,0.6422331609315499,0.2011568040248342,9.601214717152516,4.536100839170987,9.914113019903915,21.753871105372042,-406.2984405908584,0.12959877839933043,-1029.69825,-8.237586000000007,-117.67979999999595,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.8999999999999999,-0.00036843136837679967,0.00018117116245533257,-0.00039194986928283164,0.001209887589920096,-0.010443952649391493,0.0023278576970844596,0.5506586840265189,0.4658855814853514,0.4116552712926689,0.7381811697162219,-0.8848974110445802,0.20000916438053765,-15.03309437420759,8.738367687357352,-19.412704038018752,-22.317252123038063,375.7558291513358,-0.15255157128526164,-1029.69825,-8.237586000000007,-117.67979999999503,-392.26599999999996,-49.033249999999995,-49.033249999999995
0.9999999999999999,0.004743730330626665,0.013976626986754387,0.0007218910448005136,0.0053311776656113675,0.00549321522887432,0.0022365059644031435,-0.44841545004644956,-0.19000411615639343,-0.38937845301100205,-0.6557553682023967,1.2036407686098975,-0.20183619903416394,-4.948388307251779,-21.85365578410609,3.3920295519453347,-5.561478635334307,-333.9850655582462,-7.88435569700877,-1029.69825,-8.237586000000007,-117.6797999999941,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.0999999999999999,-0.05035950110161403,-0.003213442748335152,-0.04944929476547505,-0.05290458106304124,-0.018206612860794398,-0.01576494055183641,-0.6536491785983641,-0.15380741919646834,-0.6140452631945091,-0.5089598063706553,-1.6776373304032735,-0.15819273129062705,0.8437137362134877,22.579252553566427,-7.885365755615476,8.497389871969133,276.3595035779828,8.757225051879507,-1029.69825,-8.237586000000007,-117.67979999999318,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.2,-0.0680558539789855,0.0058225475200006874,-0.06981509749034344,-0.06947022705746815,-0.01591621093600824,-0.014100709012037284,0.29972212105093476,0.3345313324785859,0.2067292086971413,0.17764688648211724,1.7234453688989966,0.1914773620866096,18.22371225677249,-12.812506206585994,24.300855193448484,5.234743985086316,-208.3378495919374,-1.7638231843347736,-1029.69825,-8.237586000000007,-117.67979999999561,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.3,-0.0268093107802701,0.016025849463416116,-0.03135488445828245,-0.02731815511740843,-0.006561398103009238,-0.002260929738905687,0.5252087429233732,-0.13048944073042387,0.5624750519440784,0.6653945523190771,-1.5363491122390167,0.04531822337602233,-13.713979819323722,3.5123053922003096,-17.185938328509742,4.520209331652881,143.14195996917715,-1.1593595898769715,-1029.69825,-8.237586000000007,-117.67979999999804,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.4000000000000001,-0.004184690474874762,-0.002149948998390378,-0.003617580383486755,-0.002910882228630679,-0.0037468593872305844,-0.0025514994259962665,-0.07271633681546645,-0.23303007080908902,-0.007728970448164563,-0.17724909454352233,1.5926398865545899,-0.05112961711783391,1.7554782245469305,-5.563880566787403,5.781857880664882,-21.373082268904867,-80.56217999330502,-0.7695972200001533,-1029.69825,-8.237586000000007,-117.67980000000047,-392.26599999999996,-49.033249999999995,-49.033249999999995
1.5000000000000002,-0.029370443558533868,-0.006660633852166013,-0.027456952172550775,-0.0331738537567392,-0.0030401227696911113,-0.009569277186928429,-0.4309987248577156,0.1428199550399677,-0.4690584653331158,-0.42801033601864813,-1.5785051542038007,-0.08922593810080931,-8.921125985391914,13.080529652974262,-15.008447778363907,16.357857439402352,17.139279178137215,0.007670800340645378,-1029.69825,-8.237586000000007,-117.67979999999953,-392.26599999999996,-49.033249999999995,-49.033249999999995
